uuid,vin,make,model,mileage,price,creation_date,update_date,cositas,zip_code
9114768c-1731-4896-80da-e06b32ba51aa,WBAKB8C54AC090579,Honda,Passport,491,920521993.99,11/10/2020,11/26/2020,2/15/2021,54868-5921
57882560-e9fa-427b-95a7-57a9d809353f,WDDGF4HB8DA046305,Maybach,57,492,833284112.27,6/24/2020,5/30/2020,6/19/2020,42406-004
e7060ea2-fe21-4cb8-9e22-f884533c50c8,1FTSX2A55AE010955,Saab,900,493,946395058.42,12/12/2020,7/4/2020,6/29/2020,10096-0265
672d84e0-f4fe-4960-8155-730cb52f30c9,JTJBM7FXXA5410218,Kia,Amanti,494,128492375.91,8/8/2020,10/16/2020,1/6/2021,12634-616
9086b263-7ad4-4eff-a128-2b993d4eece2,4USDU53477L858344,Infiniti,G,495,953759449.28,12/15/2020,7/4/2020,9/2/2020,65044-9953
6d9b8b1e-5db0-49ff-a8ca-f24a1596dcbb,5FRYD4H66GB478778,Chevrolet,G-Series G10,496,974652918.16,8/21/2020,10/7/2020,12/22/2020,55289-017
4ea2abb7-aa1f-4b08-a958-6477d136e645,1LNHL9DK6EG162994,Volkswagen,rio,497,674944702.0,7/31/2020,11/21/2020,10/8/2020,37000-475
ca703e43-e8ba-43df-9732-7cda40a07ee9,WBAWL13577P046034,Mitsubishi,Montero,498,820545169.08,7/29/2020,9/11/2020,11/8/2020,37205-674
99971cc1-07ba-49d7-8418-4e76f0ff53b9,WVGEF9BP3ED007782,Mitsubishi,Endeavor,499,74463239.67,5/23/2020,5/1/2020,7/1/2020,63629-1388
97f66ff0-fa3c-4048-a179-719bb73f12a3,1GYFK36299R862733,GMC,Sierra 1500,500,572205422.94,5/4/2020,9/1/2020,4/24/2020,59045-1006
cc1e9ab0-6072-4cec-a3e3-d582f3736db0,WAUEH64B41N057753,Mercedes-Benz,CL-Class,501,891345919.75,11/6/2020,4/11/2021,11/27/2020,50436-4164
fc9281b8-ec19-4211-9de0-afafd404d9aa,1ZVBP8AM7B5955000,Toyota,4Runner,502,851526138.14,9/22/2020,7/18/2020,10/29/2020,64058-441
9dfb82e5-2dd0-4bd0-a26e-ad804f210f00,WAUML54B83N448640,Lexus,SC,503,628445619.42,8/5/2020,11/30/2020,5/17/2020,42221-0011
aa092efa-0fcd-4322-b050-cdb8cc70d331,W04GN5EC6B1973374,Volkswagen,Phaeton,504,355435433.26,7/12/2020,12/22/2020,11/7/2020,42254-033
120833b7-b06a-40a2-ac0b-d7c51ac8a69f,1G6DG8E58D0114773,Volkswagen,rio,505,653005462.87,10/9/2020,12/21/2020,7/13/2020,42254-053
4c936716-3727-4485-af26-2e311ae10cff,WBASP4C55CC661221,Mazda,Mazda5,506,118517343.0,6/2/2020,7/22/2020,5/29/2020,53329-206
1c2c95d2-9c04-4528-8582-629e413fbd55,KNADH5A38A6883387,Volvo,C70,507,412333638.46,6/7/2020,5/21/2020,4/1/2021,0703-5046
2056d82d-86b8-42e7-837f-b74082f98331,3N1BC1CP8CK152008,Pontiac,6000,508,64943071.29,12/5/2020,7/24/2020,6/13/2020,65342-1008
6eba91d1-00fe-4df1-ab1b-699f0aee365c,WAUVT64B14N480034,Land Rover,Range Rover,509,701593149.43,3/11/2021,12/25/2020,5/28/2020,59779-085
bb2faf6c-b749-4c52-bebc-e93da34de0e0,JN1CV6AP3CM248322,Dodge,Nitro,510,496206493.24,6/10/2020,2/8/2021,3/15/2021,27293-012
387cbba3-2060-4151-bd32-7ea4cb4deb20,1N6AD0CU2AC816258,Infiniti,M,511,772820820.9,5/7/2020,8/20/2020,1/4/2021,76119-1443
d432ba2d-9fe2-42ba-a4a8-592b37c6880b,WA1LGAFE4DD235348,GMC,Sierra 1500,512,188224233.19,10/11/2020,11/7/2020,6/12/2020,52685-394
6c90faad-56de-4ba4-b113-f8303fe393a9,1FM5K7B86DG769183,Dodge,Ram Van B350,513,741774157.86,4/18/2020,9/29/2020,11/7/2020,50242-074
edbc21ff-f4a8-4c25-abe8-ad9730a08032,WBA3B5C57FF526320,Chevrolet,Express 1500,514,905680610.34,7/23/2020,12/24/2020,4/28/2020,68788-0076
d2bf0d15-525d-4e76-bfce-eb8344fa4f5e,WBAVL1C58FV420267,Toyota,FJ Cruiser,515,502460139.46,1/29/2021,12/18/2020,2/12/2021,65862-675
8ee5458d-5247-48e3-9370-01d3972c4563,WBA5B1C52ED546681,Hyundai,Sonata,516,14523190.29,10/4/2020,9/24/2020,3/3/2021,57955-1520
2afbdc89-4992-4192-a0d2-b3bc71de85b6,WAUKF78E35A668938,Pontiac,Firefly,517,607121555.05,11/2/2020,2/27/2021,2/11/2021,67777-214
1d5a3555-ac01-490d-85e2-1fd7ab304e2b,5UXFH0C51BL138589,Chrysler,Crossfire,518,819746162.11,5/25/2020,7/8/2020,4/10/2021,59779-245
6b2dd0a6-7806-4e35-b898-3eede1eab53c,WAUWFAFL0CA930895,Lexus,IS,519,572643757.57,3/9/2021,5/22/2020,9/17/2020,63304-538
92b313df-9d86-4dee-85a0-be624e2ebd04,1D7RW3GK4AS176981,Volkswagen,Jetta,520,215643894.16,12/24/2020,5/11/2020,4/2/2021,63187-159
8341eb7f-7a0f-44a7-8d94-cee0a3e6a221,WDCGG0EB8DG795844,Volvo,C70,521,874079933.24,5/9/2020,11/11/2020,3/28/2021,66382-446
34a55afa-5154-4914-8d40-7da6f42eba84,3VWPG3AG4AM523332,Volvo,XC60,522,426250785.59,1/13/2021,5/23/2020,5/28/2020,43269-848
3febf86e-c5bb-4f92-a1f2-50d9241edc89,WAUSH98E87A631490,Chevrolet,Astro,523,214284018.37,11/19/2020,12/13/2020,8/12/2020,21130-609
41e35168-722f-4f9b-a6d6-4556a2d1218c,JN1AZ4EHXFM547703,Dodge,Durango,524,480608595.64,9/11/2020,1/22/2021,9/25/2020,59726-258
7a93b65d-8e3b-471a-8458-e4f414ae115b,1C4RJEAG1FC202723,Saturn,VUE,525,52199218.5,2/27/2021,4/23/2020,6/5/2020,55154-8255
0b2381c8-47f2-42ad-af24-458b811175a7,WP1AE2A29DL841610,Mercury,Marauder,526,46821048.07,11/22/2020,1/2/2021,1/12/2021,49781-058
bf062f0f-88bd-439e-b25d-4f44d10a8df2,2G4WD552X61439169,GMC,Sonoma,527,692620452.9,10/21/2020,1/14/2021,12/5/2020,67544-224
454bf435-c39a-4057-b14d-318c490a9ef6,WBADX7C59DE828650,Suzuki,Aerio,528,911698998.9,6/27/2020,7/3/2020,9/20/2020,0395-2655
f606ce6a-564f-41ad-aca9-eaa43dff74eb,1G6YX36D275021216,GMC,Safari,529,945849756.3,5/9/2020,5/15/2020,7/17/2020,49348-460
50f9fed8-8d70-419e-8386-22181283c3cc,SCBFU7ZA3EC073522,Dodge,Ram 1500,530,231215772.82,7/18/2020,4/22/2020,3/18/2021,0409-3213
dacd5ba4-6a41-4d03-b675-06c68c831087,WAUNE78P78A175074,Cadillac,Catera,531,410977560.88,6/16/2020,7/12/2020,10/28/2020,51523-101
8106e6ac-4263-4192-bc63-d0f2b76a7065,WA1VFBFL8DA565219,Chevrolet,Impala,532,154301897.81,9/13/2020,10/26/2020,4/1/2021,67046-086
ab480aa9-b7d3-4c3f-ab8d-0763c3487dfa,1GYS3TKJ6FR717718,Dodge,Ram Van B350,533,29719034.92,4/23/2020,7/13/2020,4/1/2021,13734-111
8ca58ca1-7185-40c4-b69f-fd669fe3978c,WA1LMAFE7BD938433,Audi,R8,534,826499660.88,1/6/2021,9/8/2020,4/17/2020,49643-307
5bcaabea-9ff3-42d0-9ef9-7ed8f9613c96,JTDJTUD37ED095731,Chevrolet,G-Series G30,535,704983388.03,9/17/2020,4/3/2021,2/3/2021,60512-6452
3792d5aa-02e4-42da-8ae1-57f0eec7e231,2D4RN3D12AR589995,Ford,F-Series,536,444377352.64,1/13/2021,2/16/2021,5/5/2020,21695-522
b8a18f23-d436-402a-83bb-ff90924bda65,1GYS4KEF4ER293551,Buick,Park Avenue,537,31753979.39,6/13/2020,12/27/2020,9/28/2020,48256-0002
57e9fabe-3650-4dc0-9282-d374ea8c1c89,1C6RD7NT0CS002371,Toyota,Celica,538,605216759.3,9/11/2020,12/4/2020,5/13/2020,47593-485
6cb149aa-a8ad-491f-af26-30ed7d21c217,1N6AF0LY2EN572148,Chevrolet,S10 Blazer,539,868736954.75,10/5/2020,7/31/2020,8/19/2020,65044-1661
6f400e81-8cf7-4481-99c0-4fbe3519d68a,WBASP4C51CC959992,Chevrolet,APV,540,916277480.48,8/14/2020,6/20/2020,3/16/2021,10356-826
5e7d570c-b9de-4e55-b19a-f2fbf2268cdd,TRUWX28N421901912,Toyota,Echo,541,646475527.5,2/5/2021,9/24/2020,9/15/2020,24208-750
a04475bc-4662-4d62-a135-6908412a253e,19UUA9F53DA126473,Ford,Windstar,542,550467443.89,6/23/2020,8/21/2020,8/17/2020,64454-0001
5d2365ab-3e4d-4b9b-8312-ddb35ce4675e,3D7TT2CT8BG335906,Buick,Rendezvous,543,537736524.93,11/17/2020,6/19/2020,4/25/2020,49967-516
dde69bbf-93a9-485c-a208-62f7da431218,WBA3B3G54EN511518,Mercedes-Benz,500SEC,544,406329193.02,5/14/2020,6/24/2020,12/13/2020,58420-001
cb73e812-d657-4e05-a5c1-aad4d49f445b,WDDEJ7GB2DA613925,Audi,riolet,545,164066877.47,6/29/2020,11/24/2020,9/13/2020,58118-5061
4e7850c1-81d2-487e-8225-42abe104e6ce,3C3CFFCR3ET460454,Ford,Escape,546,483567298.31,7/5/2020,4/21/2020,3/9/2021,55138-004
ceb27a80-263b-4bcd-a60c-62b35baf0972,1G4HP52KX5U580783,Chevrolet,Silverado,547,989079159.58,12/31/2020,9/14/2020,6/20/2020,54973-2917
88db3a31-58f0-4ade-8ab8-f293a389ef58,3VW507AT9EM338991,Toyota,RAV4,548,655796172.59,7/18/2020,2/17/2021,7/12/2020,60429-030
9823e9b9-0197-4ff9-9272-5dbcb59131e1,2C4RDGBG0FR377571,Buick,Terraza,549,784634833.11,3/16/2021,1/27/2021,2/19/2021,0009-0274
d87a2156-98a6-4548-802e-662f0984ede7,WAU3VAFR8AA821155,Toyota,Avalon,550,431930431.29,8/13/2020,1/23/2021,8/10/2020,42217-203
cc36969e-abc9-4ae4-ba41-ac8d73c236d0,WBAPH7G55AN490325,GMC,Sierra 1500,551,653280435.96,8/13/2020,12/5/2020,12/18/2020,14783-454
a19acb86-89e0-4e29-b2b4-eddc8b73d43a,WAUEH78E87A933959,Toyota,Land Cruiser,552,756531955.8,3/23/2021,6/18/2020,9/13/2020,58503-019
7d9f7f0e-0e91-4607-8cca-539bfe280d6a,1C4RDJEG8EC446152,Nissan,Murano,553,568836533.39,7/22/2020,3/11/2021,3/17/2021,66715-9740
1973ed6e-e178-4a3c-ab39-853bf5069b59,5TDBM5G18AS714496,Volvo,C70,554,271863557.47,7/2/2020,9/20/2020,2/12/2021,64117-982
fc9bb97d-02ab-4c0f-9e57-20b13250cb5c,YV4952CF5C1913806,Pontiac,GTO,555,921443963.57,9/24/2020,2/22/2021,10/14/2020,12634-691
59f8cd10-a70c-4cd5-9fe5-705e0d609f1c,YV1672MK0D2807605,Chrysler,Town & Country,556,872482466.78,9/18/2020,11/7/2020,9/23/2020,0268-1460
54c6ba23-7002-47fd-9b29-20505416e0ed,1C3CDFAA4ED779953,Acura,NSX,557,19346653.67,7/9/2020,6/14/2020,9/11/2020,55404-001
0dbd3eb3-c204-45a1-a11e-50834da85487,2G4WC552171533476,Jaguar,XK Series,558,43764332.0,2/22/2021,11/24/2020,2/23/2021,36987-3057
fb43d0c8-dc95-4bb1-8850-109325acffa1,2C3CDXBG5CH260189,Infiniti,M,559,564419197.58,11/12/2020,1/28/2021,2/24/2021,55154-0832
e4eb19ba-de72-49f0-9680-2288c2712dda,WBA3R1C53FF497290,Pontiac,Daewoo Kalos,560,696907363.43,9/16/2020,10/20/2020,12/14/2020,0409-6028
10b9d35f-0288-4689-864e-6434b7983118,5YMGY0C58AL875154,Bugatti,Veyron,561,851932882.94,11/10/2020,10/2/2020,6/22/2020,58668-2591
0e477131-8499-48ea-a8ff-a455389525a3,5FPYK1F55EB418236,Suzuki,Kizashi,562,641173899.15,9/2/2020,7/10/2020,5/4/2020,58118-9978
a021daa6-267b-4453-a28a-35082cef6651,WAU3GBFC7DN487774,Volkswagen,Passat,563,202914861.06,1/22/2021,1/18/2021,1/18/2021,57520-0968
451d04e4-3208-4eaf-bcd0-8ad26e9c903b,3TMJU4GN7BM439469,Honda,Civic,564,628464097.2,5/31/2020,3/17/2021,7/22/2020,63323-466
cf07144e-c7af-47fe-85c2-ec1bbcb6a780,3FA6P0SUXFR104578,Ford,Taurus,565,324458907.8,5/3/2020,8/27/2020,8/7/2020,51346-032
91911d78-037f-484e-95cc-6505432d6cee,2T1BU4EE4DC156370,Hyundai,Accent,566,368172467.78,11/2/2020,7/23/2020,7/4/2020,63629-4177
b06fce5d-ad23-477a-960b-3c19d19553e8,WA1CFAFP4BA755861,Chevrolet,Silverado 2500,567,12316005.78,5/26/2020,4/28/2020,5/9/2020,62011-0201
219c96e7-dd10-4d6d-8afd-ce651a68ce81,1FTWW3A50AE985647,Nissan,Murano,568,590220026.11,11/3/2020,9/17/2020,10/23/2020,49349-358
2981a71c-6f73-49d9-8ea6-89e2594ff045,5NPDH4AE2EH652978,Volkswagen,rio,569,151722802.46,5/29/2020,8/31/2020,3/6/2021,36987-2851
af253716-283c-4018-84fe-252183b71b76,1GYEE53A790719326,Infiniti,Q,570,332743207.54,4/2/2021,9/5/2020,7/30/2020,0406-9915
6554efed-a84a-4b05-9375-55c1a328b145,3VW467AT4CM585066,Toyota,TundraMax,571,658413291.76,4/16/2021,7/17/2020,4/17/2020,43063-270
228d534d-5d9f-44df-b6bd-b64077cbf3fa,3C6JD6CT4CG200629,Ford,F-Series,572,93307286.92,1/11/2021,8/20/2020,4/12/2021,49967-333
c4d9b90a-33da-499a-8421-9308412c0efc,1G6KS54Y31U030834,Toyota,Land Cruiser,573,51536887.23,8/15/2020,9/20/2020,5/7/2020,68788-0645
fb202825-dc5c-4c67-815c-e2ef2f787f47,JH4CU4F45BC874427,Toyota,Highlander,574,197758537.84,2/9/2021,5/27/2020,6/26/2020,55154-6285
e47614d2-bc48-4d57-8f30-f336b5dcf1e1,3D4PG4FBXBT101291,Chevrolet,Citation,575,28227554.17,3/20/2021,7/6/2020,7/3/2020,60681-1905
0f1cb8df-df65-4ebc-8468-630c5172383b,1G4GG5E38DF150107,Toyota,Sienna,576,389012795.56,5/24/2020,6/9/2020,3/25/2021,43772-0005
8edf6f04-dfb2-44fe-bbd3-b404166e86d0,NM0GE9F73F1516202,Lexus,IS,577,614643811.94,1/4/2021,4/11/2021,11/22/2020,0641-6070
ce75e034-5a4c-434f-aff7-d3f3114b7cc5,SCFAB42301K159198,Dodge,Ram 1500,578,133588063.9,8/4/2020,5/5/2020,4/17/2020,42023-144
0485a299-4c55-4c1e-9261-d59caeb29cc6,1N6AF0KX4FN276316,Ford,Crown Victoria,579,865843859.64,1/26/2021,9/3/2020,2/3/2021,42507-141
370b1282-5a44-4293-a313-c44f033852d4,19UUA9F55EA173991,Ford,Laser,580,408489171.46,1/4/2021,4/30/2020,1/27/2021,55154-3776
e8abad9e-b449-4fba-ba21-c780d2eeb9d5,WAUAF98E17A404014,Ford,Mustang,581,460351476.12,8/4/2020,4/15/2021,3/8/2021,54838-140
d0b7ef04-8df3-4239-bcfb-7a46f96386ee,WAUEH94F57N150987,Dodge,Durango,582,778254728.72,3/29/2021,4/7/2021,8/8/2020,43269-676
5809c477-105c-465a-a3c7-9cb2b5ed304f,1D7CW3BK7AS143793,GMC,Savana 2500,583,394342421.77,2/1/2021,12/2/2020,3/12/2021,58468-0140
1aba3d7c-cbd4-4e17-a6c7-5d1a4b9cb56b,1C6RD7FP6CS084401,Mercedes-Benz,CLS-Class,584,207909305.3,8/12/2020,6/6/2020,7/6/2020,66579-0019
3a48d344-6b97-4c1f-ba47-c5b201e41330,3D73Y4CL4AG550713,GMC,Yukon XL 1500,585,977187915.64,12/7/2020,4/19/2020,1/25/2021,49817-1993
5f43fe2b-2229-444a-9ae3-94a7a8f5cb32,1C3CDFAA4FD684228,Lexus,SC,586,502944312.55,6/15/2020,6/6/2020,6/11/2020,63629-5388
1b60ac2b-31f0-40e1-9dcd-d300ad2f3a44,JM1NC2JF2D0384381,Dodge,Ram Van B150,587,760381823.51,8/12/2020,8/7/2020,2/12/2021,0555-0715
c05174a6-f545-4f60-8b45-88e1a7bedff4,WAUA2AFD7EN978274,Ram,C/V,588,699407489.43,10/27/2020,1/27/2021,7/24/2020,68745-1089
7d4246b7-6f5e-478d-9599-ae556b032546,1FTEW1CM9DF609287,Volkswagen,Touareg,589,218898534.85,11/23/2020,12/17/2020,9/15/2020,16714-082
ca54dc9b-903d-4f3c-9b43-910ba201e011,JTHBE1KS1B0081462,GMC,Sierra 3500HD,590,115392321.61,7/19/2020,4/16/2021,9/18/2020,43742-0130
e4b92f1d-7d14-4239-b342-4a2dba1507c6,WAUDL74F35N187435,Porsche,Cayman,591,985027852.52,4/23/2020,7/11/2020,12/14/2020,60512-2002
4970a7fb-4830-45a6-a813-4244cc11c9db,1N4CL2APXAC458145,Mercury,Topaz,592,764204414.13,5/17/2020,2/10/2021,8/18/2020,55312-056
23d974c5-94e0-42cb-8d16-050e6fc03a72,WAUCVAFR4BA478328,Toyota,Highlander Hybrid,593,930959336.27,12/3/2020,8/4/2020,9/11/2020,49288-0278
0653a9e6-c43d-4ebc-988f-d8863aed758d,1GKUCHE01AR674059,Smart,Fortwo,594,29646548.25,12/22/2020,3/8/2021,2/1/2021,42507-567
b98e1641-8873-4045-ac1e-3f8ab1790b6a,KMHCT4AE6FU249339,Mazda,626,595,549856179.49,3/3/2021,10/20/2020,5/9/2020,30142-498
3fcf009f-c2e4-4823-b02e-6150088affea,JTDKN3DU7A0867325,Ford,Escort,596,342247601.31,8/3/2020,6/17/2020,1/26/2021,65862-176
c4d1689d-032e-4499-af04-a4f409117d12,WAUFEAFM7DA410559,Porsche,Cayenne,597,845800635.83,1/16/2021,3/23/2021,9/12/2020,55319-081
dba6bee7-5dd7-4e32-a536-255e7221ee1a,SALAB2D45AA564786,Ford,Fusion,598,650631035.98,7/16/2020,12/27/2020,2/15/2021,59779-699
42b2ac13-7c81-429c-97a9-5dbe2973da18,JN1AZ4FHXFM131178,Maybach,57,599,938931381.09,3/5/2021,4/21/2020,3/12/2021,0169-7705
145e9952-eb1e-48af-bfa9-ddfd8879f0ee,WAUVC68E95A078047,Pontiac,Tempest,600,950320361.17,8/26/2020,10/6/2020,7/28/2020,54868-4835
76b409d4-ced0-40ff-a7cb-6312781fd1ea,4T1BK1EB9EU264820,Volkswagen,Eos,601,357496990.42,2/12/2021,10/18/2020,11/6/2020,17478-283
45b12fb9-6343-4eaa-a34a-4919d8976601,WAUMF78K69N869925,Ford,F350,602,184973187.69,2/16/2021,6/21/2020,12/22/2020,55316-998
9bcf23af-1484-4455-8c41-ac582cdc92e4,1G6AT5S37F0983321,Lamborghini,Countach,603,427900250.33,3/29/2021,10/21/2020,5/7/2020,15127-555
750768d5-cbab-4fe4-9988-18132ed4271f,1C6RD6GP9CS787807,Aston Martin,DB9,604,301407721.09,5/7/2020,5/10/2020,10/17/2020,57520-0215
7dd21889-0d1e-4ec4-8787-2df0ec89490f,WA1WMBFE7BD032317,Audi,TT,605,53343401.92,6/29/2020,12/10/2020,8/19/2020,64764-541
0ab5012b-02a6-49cb-a3d7-d9a28850f672,1D4PU2GK6AW594021,Infiniti,J,606,597471621.13,11/10/2020,6/8/2020,9/3/2020,0597-0115
c1aeba64-d392-45bb-a66f-ab2f19b89821,1G6DF8E52C0433152,Cadillac,DeVille,607,453231952.32,2/25/2021,8/1/2020,12/5/2020,37205-822
67be3bbc-6faf-4f08-9526-fab7c49efd07,5N1AZ2MH7FN845957,Volkswagen,Jetta,608,288131564.89,1/9/2021,1/22/2021,1/12/2021,54569-0384
12065f3a-02f1-4858-98eb-6920cc85573d,WAUGGAFRXEA077432,Honda,S2000,609,153837889.59,5/30/2020,9/27/2020,10/5/2020,40051-123
b63691cb-27e1-45d9-a649-828273ed1b7f,WA1LGAFE0ED195805,Lexus,LS Hybrid,610,532681428.54,12/23/2020,9/15/2020,12/6/2020,52959-466
799dca00-8c6b-4853-a34e-ca4476a2175e,2LMDJ6JK3FB105253,Chevrolet,Monte Carlo,611,876491348.74,4/30/2020,3/10/2021,7/26/2020,50436-0405
db8fe78b-1752-4aaa-97a3-21dbaf9ad9b6,19XFB2E57EE374849,Ferrari,458 Italia,612,424811926.93,6/8/2020,3/26/2021,5/28/2020,0185-0300
ac0e8730-537c-499d-a33f-cc277151e922,KMHTC6AD9FU295850,Pontiac,Bonneville,613,241120637.73,5/9/2020,10/6/2020,2/11/2021,63629-4422
fb0922f7-5e45-4f2d-84be-90ceb81c431f,WAUKF78E86A426079,Lincoln,MKS,614,610168348.97,3/27/2021,7/23/2020,9/14/2020,67172-018
da7320d9-b5b7-4206-874c-fdf2f7a3aa3b,JN8CS1MW7EM484233,Volvo,C30,615,297323175.65,4/1/2021,9/1/2020,6/15/2020,0603-0864
3905c53c-b54e-413a-a304-80c68ee8d2a6,YV1960AS0A1746685,Acura,Legend,616,66433303.34,8/21/2020,4/13/2021,3/21/2021,62756-204
85e89c2f-2a9c-444f-b901-170027952bde,1G6DM8EGXA0331134,Ford,E150,617,151292891.11,7/17/2020,1/4/2021,6/16/2020,54569-1121
6a0e6c56-8b81-4c04-9927-5f371a404f01,3C6TD5JT7CG495859,Toyota,Tacoma Xtra,618,500010752.09,4/2/2021,10/5/2020,9/5/2020,49288-0680
c0e8dd30-23c0-4443-97b4-5b7d1f1ca0a0,WA1MYBFE0AD868139,Pontiac,G5,619,957605854.4,10/1/2020,1/3/2021,9/17/2020,62037-640
0fb5172b-b5fd-44e5-92e3-54d321f8c407,1G6DA5E59C0152186,Subaru,Forester,620,432531952.38,6/28/2020,10/29/2020,4/22/2020,49349-522
7a26917e-ff48-4f88-a5e9-05f1231da22e,1FTWF3C55AE714516,Kia,Mohave/Borrego,621,199444963.18,4/9/2021,12/16/2020,7/12/2020,17856-0079
a7c7fed7-ad2a-4602-9801-bc0fbe3b6556,WAUNF78P36A772961,Honda,Passport,622,730198710.89,2/4/2021,8/23/2020,10/18/2020,63304-905
e92cd77e-cb2e-441b-b8e2-18375acc1543,WA1CGAFE6FD531393,Saab,900,623,556765206.83,7/8/2020,8/9/2020,5/15/2020,49349-852
dddf2cb1-87b7-4125-baa1-6254db11762f,3D73Y3CL6AG341077,Infiniti,I,624,833025945.97,2/11/2021,8/20/2020,10/12/2020,53808-0705
cb7b5ab9-afed-4064-8f5d-346dbc3a37db,4A4JM2AS5AE522141,Chevrolet,Suburban 2500,625,269948707.59,10/18/2020,2/21/2021,9/11/2020,43742-0105
0b4d7faa-0d15-4c57-8e91-3e2072bd0064,3GYFNFE3XFS228536,GMC,Yukon XL 2500,626,853476951.86,12/13/2020,6/24/2020,12/27/2020,49349-055
fea67248-aae9-494a-8c47-09a7a5b4ae47,WAUAFAFL1EA595918,Jeep,Grand Cherokee,627,278591804.17,1/30/2021,6/10/2020,8/20/2020,63010-027
74c177bf-48a8-47c3-bf5b-904003771e71,WAULD64B84N856121,Land Rover,LR2,628,258478315.27,9/2/2020,7/30/2020,12/18/2020,0270-5164
4efa50c6-46fb-4a4d-beed-66697194274f,WUARL48H79K917103,Ford,E-Series,629,134747657.73,1/10/2021,6/19/2020,4/25/2020,41520-522
2db0a565-cb26-451a-8786-841bb89826c7,5NMSG3AB7AH115234,Toyota,Prius,630,805753025.16,12/15/2020,6/15/2020,11/29/2020,63824-900
3ba7ae16-21ff-416f-8326-f2cfb9dc2cb8,1FTMF1C82AK549483,Audi,A6,631,283243464.49,9/19/2020,4/26/2020,3/14/2021,50181-0045
82839401-1c65-4866-8b73-35336b5bec69,1FTEW1C86FF242788,Suzuki,Vitara,632,92235497.62,3/18/2021,6/11/2020,3/2/2021,45014-130
989bf671-70f7-4e95-9da1-fcc37874cd87,WBA3B1C55F5632442,Ford,Econoline E150,633,463958400.97,9/13/2020,5/25/2020,11/17/2020,54868-2861
426017cd-7b88-4cae-bbd3-3c21ee0a559f,WAUAVAFD2BN148286,Bentley,Continental Flying Spur,634,478749924.41,12/6/2020,10/29/2020,9/30/2020,54868-5417
bbef27f4-ce33-40f0-bdc6-ebe36ffea343,WAULT58E03A924418,Mercury,Mystique,635,879297905.72,3/24/2021,6/2/2020,11/3/2020,0574-4103
7f9e9082-5ff4-430c-8cdf-e044289d8bd0,4T3BK3BBXFU670422,Mitsubishi,RVR,636,516046707.27,8/24/2020,10/6/2020,9/30/2020,10742-8669
96025d9e-8794-4a75-b93f-fa102560fcfa,1G6KD57Y29U328261,GMC,Acadia,637,432130198.25,6/26/2020,10/17/2020,1/22/2021,30142-663
247e3d2b-bb6d-4ac4-830d-dcddc49b47ee,WAUET48H35K042881,Chevrolet,Express,638,933314399.27,3/21/2021,8/27/2020,7/26/2020,0409-7121
3cf9fa74-e4b5-4f30-948c-1a6bf1ead4df,1FMJK1G51EE634846,GMC,Savana Cargo Van,639,422170174.68,11/4/2020,5/29/2020,11/17/2020,68788-9870
6dd33621-a0d7-45e1-b7f4-565bcf191b41,WBAKX8C57BC645964,Mercury,Cougar,640,872818892.44,12/8/2020,7/14/2020,11/4/2020,49349-687
ead7f74d-c132-4b68-b043-fd347f2a9612,WVWAP7AN1DE752110,Chevrolet,3500,641,427802553.72,10/12/2020,7/19/2020,6/29/2020,52125-348
f6dbe713-b032-4fdb-9cf9-60d3d902de72,WA1CFBFP6BA923814,Ford,E350,642,29855986.45,10/2/2020,1/25/2021,7/22/2020,60512-6644
107a6dad-301f-4c3f-bc86-18e8ad68778f,5N1CR2MN0EC530930,Acura,NSX,643,965492907.0,8/16/2020,6/18/2020,2/22/2021,52959-722
0eb3085e-144d-42cf-bbec-5a1065f1fcad,1G6DJ5ED7B0098098,Lexus,SC,644,382585615.55,1/31/2021,8/19/2020,11/23/2020,55315-189
2c558dc2-30aa-4b9d-8ad1-20e1102a03e9,WAURV78T08A312645,Acura,RDX,645,423756417.65,3/25/2021,1/16/2021,12/25/2020,54973-0606
f7f02076-50c6-4c39-91c6-1dc6bab6882f,WBAYB6C52FD372557,Mercury,Villager,646,431679432.9,9/9/2020,10/11/2020,4/19/2020,25021-146
8bd817b3-d07f-43e2-9854-86c095096445,3C3CFFDRXET593582,Chevrolet,2500,647,837032972.83,4/6/2021,11/15/2020,11/17/2020,54868-6277
13867ae3-d694-45bf-b501-f1b7c58689bf,3VW507AT9FM608044,Aston Martin,V8 Vantage,648,28068972.16,12/18/2020,8/17/2020,5/17/2020,0268-1182
16e442d5-7d5f-4f42-9af5-12a18ecd8b21,WBA8Z5C56FD177289,Jeep,Patriot,649,430059455.32,6/22/2020,6/18/2020,4/11/2021,48951-6013
a67c5d42-6008-4ee6-8342-cb7185fff7a9,1GYS4JEF8ER975195,Lexus,LX,650,392750001.37,7/27/2020,8/6/2020,6/7/2020,41268-604
fbc8e19c-a158-4d56-bcda-f6c051a96905,WAUDT94F35N855388,GMC,Suburban 2500,651,207102519.99,9/14/2020,5/19/2020,11/6/2020,68828-135
4b29bf18-189c-4c19-b784-93bcddf46248,1G6AT5S33E0321170,BMW,M6,652,908681022.17,1/8/2021,8/4/2020,10/29/2020,52686-283
36c712db-cff5-4d3e-b369-e21f792f96fc,WA1VMAFE9AD421321,Nissan,Titan,653,204545575.34,8/28/2020,10/14/2020,5/15/2020,68084-727
